Keyword,Similarity Score
"[('anxiety chakra', 0.6867), ('creativity water', 0.5244), ('calm', 0.2843), ('thank', 0.0824), ('make total', 0.0514)]",0.6186664
"[('depression ship', 0.6419), ('farmapram xanx', 0.5565), ('anxiety', 0.4612), ('hmu', 0.2952), ('worldwide', 0.2851)]",0.6186617
"[('ex cheated', 0.6962), ('ago ex', 0.4468), ('heart', 0.3759), ('broke', 0.327), ('year', 0.2004)]",0.6186408
"[('trip book', 0.654), ('helpful universe', 0.4826), ('realise worked', 0.3801), ('feel stronger', 0.3618), ('correct', 0.1651)]",0.61863637
"[('hunted school', 0.5602), ('scared tired', 0.4461), ('knowing crazy', 0.4127), ('like im', 0.3315), ('bc', 0.0771)]",0.61859345
"[('fermented food', 0.4985), ('help sugar', 0.4706), ('matcha tea', 0.2864), ('stay activelaugh', 0.2331), ('positive', 0.1076)]",0.61858904
"[('mom believed', 0.6736), ('validating mom', 0.6718), ('hearing felt', 0.6198), ('mom', 0.3761), ('validating', 0.3309)]",0.6185863
"[('hypervigilant health', 0.6165), ('thining gon', 0.4425), ('na heart', 0.4087), ('attack reason', 0.2109), ('happens freed', 0.1778)]",0.61857104
"[('bitting skin', 0.6114), ('form anxiety', 0.4237), ('control', 0.2504), ('raw form', 0.1937), ('need', 0.0771)]",0.618554
"[('writing soothes', 0.8933), ('soothes', 0.7021), ('explain writing', 0.4928), ('ah explain', 0.3007), ('ah', 0.2272)]",0.61855185
"[('stop lazy', 0.8069), ('lazy dont', 0.7443), ('lazy', 0.638), ('dont', 0.2911), ('stop', 0.2657)]",0.61854845
"[('referring nihilism', 0.9101), ('sure referring', 0.3146), ('pretty sure', 0.1575), ('pretty', 0.1104), ('sure', 0.0973)]",0.6185268
"[('depression tedx', 0.5809), ('reinvent darkness', 0.529), ('journey mike', 0.4919), ('late follow', 0.4011), ('talk', 0.2454)]",0.618526
"[('coming psychiatrist', 0.5762), ('absolutely love', 0.4113), ('absolutely', 0.224), ('coming', 0.2063), ('especially', 0.1828)]",0.618524
"[('productive crash', 0.8415), ('crash happened', 0.7213), ('productive', 0.5286), ('happened lmao', 0.4509), ('lmao', 0.3011)]",0.6185162
"[('theyre delusion', 0.6929), ('reality wouldnt', 0.5301), ('convinced', 0.3396), ('question', 0.1483), ('youd', 0.1472)]",0.61851424
"[('combat overexaggeration', 0.8595), ('correct distortion', 0.563), ('combat', 0.3923), ('way', 0.0983), ('correct', 0.0685)]",0.6184906
"[('smashed tv', 0.6735), ('sneezing thing', 0.5837), ('problem', 0.2569), ('really time', 0.1629), ('know', 0.1286)]",0.61847097
"[('anxiety hit', 0.5922), ('roof difficult', 0.4664), ('focus hour', 0.4559), ('glass', 0.3555), ('listen', 0.246)]",0.6184629
"[('bedtime message', 0.8758), ('bedtime', 0.6651), ('message needed', 0.5379), ('message', 0.5236), ('needed', 0.3133)]",0.6184583
"[('putting favorite', 0.6691), ('reposting', 0.6472), ('favorite people', 0.5024), ('putting', 0.3713), ('people', 0.2777)]",0.61845493
"[('need anxiety', 0.7503), ('solve health', 0.525), ('problem', 0.2722), ('solve', 0.2107), ('need', 0.0846)]",0.6184337
"[('eft tapping', 0.5961), ('dying end', 0.4189), ('really helpful', 0.2527), ('think im', 0.1875), ('called really', 0.1423)]",0.6184336
"[('opened mom', 0.5341), ('making victim', 0.5194), ('mom said', 0.4115), ('life', 0.2689), ('said im', 0.2109)]",0.6184238
"[('scared treadmill', 0.743), ('treadmill home', 0.6959), ('scared', 0.4128), ('home', 0.2848), ('im', 0.1458)]",0.6184176
"[('trauma nice', 0.4576), ('genetic mother', 0.4487), ('ive worrier', 0.3606), ('child remember', 0.3134), ('wow exactly', 0.1482)]",0.61841244
"[('body heavyness', 0.7838), ('heavyness', 0.6582), ('sudden body', 0.6384), ('body', 0.4058), ('sudden', 0.3206)]",0.6184114
"[('remember hope', 0.6959), ('need remember', 0.461), ('time', 0.2841), ('better', 0.1546), ('need', 0.146)]",0.6184045
"[('occupational therapy', 0.7439), ('occupation', 0.5182), ('describing engagement', 0.5088), ('idea', 0.1694), ('rooted', 0.0081)]",0.61839896
"[('jumping conclusion', 0.5077), ('behavior ruining', 0.4821), ('survive child', 0.468), ('predicting adult', 0.4507), ('know experience', 0.4357)]",0.6183901
"[('getting older', 0.6198), ('thought normal', 0.5649), ('older', 0.5194), ('normal getting', 0.474), ('getting', 0.2273)]",0.6183784
"[('anxiety cause', 0.4607), ('bullied super', 0.4017), ('friend advising', 0.3963), ('personal space', 0.2818), ('avoid cost', 0.2464)]",0.61836576
"[('drink count', 0.847), ('making drink', 0.6916), ('drink', 0.6219), ('count', 0.4437), ('making', 0.3154)]",0.61834264
"[('blacked todaymigranes', 0.5656), ('hr gym', 0.48), ('disappearback feel', 0.4409), ('session', 0.2228), ('like', 0.1981)]",0.61834145
"[('feel point', 0.6214), ('alot feel', 0.534), ('feel', 0.4973), ('point', 0.3596), ('alot', 0.1863)]",0.61834025
"[('eventually video', 0.623), ('video', 0.4714), ('wrong eventually', 0.4376), ('wrong', 0.2857), ('eventually', 0.2828)]",0.6183373
"[('anxious brain', 0.7692), ('life bad', 0.3682), ('thing stop', 0.2933), ('non', 0.1719), ('like', 0.1365)]",0.61832273
"[('reason speak', 0.5985), ('fiend thought', 0.5925), ('miss fiend', 0.5384), ('thought saying', 0.3329), ('desperately', 0.2215)]",0.61832166
"[('needed especially', 0.802), ('especially today', 0.7148), ('needed', 0.5534), ('especially', 0.5001), ('today', 0.4486)]",0.6183112
"[('lately dont', 0.7365), ('lately', 0.6934), ('dont understand', 0.4901), ('understand', 0.4717), ('dont', 0.3345)]",0.618268
"[('selfmedicating bad', 0.7659), ('talk doesnt', 0.4303), ('understand', 0.3615), ('bad', 0.2207), ('doesnt', 0.1831)]",0.6182672
"[('told diagnosed', 0.6984), ('diagnosed sigh', 0.6071), ('person told', 0.5674), ('onethe person', 0.2759), ('sigh', 0.252)]",0.61826575
"[('great information', 0.7303), ('information thank', 0.6225), ('thank', 0.367), ('information', 0.3211), ('great', 0.2358)]",0.6182481
"[('symptom dx', 0.7615), ('gad', 0.493), ('dx', 0.3984), ('dont worry', 0.3506), ('sure', 0.1253)]",0.6182473
"[('diagnosed xx', 0.8826), ('treated diagnosed', 0.7879), ('diagnosed', 0.7289), ('treated', 0.5225), ('xx', 0.4611)]",0.61824524
"[('john wort', 0.7587), ('st john', 0.6488), ('thought st', 0.593), ('john', 0.4736), ('thought', 0.3511)]",0.6182438
"[('self aware', 0.6633), ('time self', 0.638), ('happens time', 0.5815), ('saying happens', 0.5048), ('im saying', 0.3486)]",0.61824334
"[('field replication', 0.6013), ('trust isnt', 0.5092), ('feelgood buzzwordsoup', 0.3223), ('crisis', 0.2516), ('nice', 0.0297)]",0.618243
"[('google disease', 0.8026), ('scared weak', 0.4601), ('disease really', 0.4376), ('google', 0.3397), ('really', 0.166)]",0.6182395
"[('dream goal', 0.8063), ('rite dream', 0.6454), ('goal', 0.6266), ('dream', 0.5623), ('need rite', 0.481)]",0.6182394
"[('broke point', 0.5549), ('make angry', 0.5435), ('smallest thing', 0.4788), ('reason', 0.2973), ('thing make', 0.2889)]",0.618236
"[('punching block', 0.7228), ('like punching', 0.6876), ('instead pulling', 0.6623), ('block instead', 0.4996), ('like', 0.2973)]",0.6182298
"[('sit outside', 0.7528), ('croweded area', 0.4024), ('comfortable', 0.3187), ('everyday', 0.2515), ('help', 0.0799)]",0.6182245
"[('escitalopram mg', 0.5526), ('help trust', 0.2417), ('worry butno', 0.2371), ('month slowly', 0.2179), ('yes', 0.0946)]",0.6182239
"[('moment dizzy', 0.6064), ('breath concentrate', 0.5374), ('straight mind', 0.3731), ('jumbled really', 0.2099), ('vulnerable', 0.1431)]",0.6182226
"[('emotion heals', 0.6437), ('root understanding', 0.4665), ('brain work', 0.3572), ('touch', 0.2735), ('wont', 0.1404)]",0.6182134
"[('percent', 0.5578), ('nightmare right', 0.3919), ('eye dont', 0.2896), ('im fine', 0.2602), ('bam', 0.1821)]",0.61821127
"[('whewww needed', 0.8609), ('whewww', 0.7062), ('needed', 0.4503)]",0.6182068
"[('alive feel', 0.7002), ('ghost', 0.6851), ('feel like', 0.4824), ('im', 0.3212), ('like', 0.2528)]",0.6181794
"[('dont crave', 0.5486), ('sexual relationship', 0.5064), ('lust alllike', 0.4593), ('disinterest', 0.2733), ('sort drive', 0.2058)]",0.6181743
"[('robinson miracle', 0.7903), ('tear clown', 0.697), ('smokey robinson', 0.6545), ('tear', 0.4695), ('smokey', 0.3259)]",0.6181706
"[('afraid uncertainty', 0.8479), ('arent afraid', 0.5646), ('people arent', 0.4677), ('people', 0.2615), ('arent', 0.2467)]",0.6181602
"[('leaving note', 0.7143), ('note future', 0.7081), ('future reference', 0.5188), ('leaving', 0.3445), ('note', 0.3265)]",0.6181364
"[('attention worse', 0.6972), ('especially attention', 0.6154), ('say thing', 0.4236), ('especially', 0.3202), ('worse', 0.2473)]",0.6181307
"[('im prisoner', 0.8007), ('prisoner home', 0.7088), ('help', 0.3598), ('home', 0.2936), ('im', 0.2684)]",0.61812055
"[('therapy healthy', 0.5663), ('sign started', 0.3709), ('way normal', 0.2634), ('hit', 0.1976), ('summer', 0.1916)]",0.6181203
"[('depressed peaple', 0.5188), ('unterstand point', 0.3868), ('understanding', 0.3835), ('cost allway', 0.3653), ('point enoughthe', 0.3288)]",0.61812025
"[('dad hope', 0.6333), ('guilt trip', 0.5962), ('hope wont', 0.4258), ('sent', 0.2762), ('wont', 0.2615)]",0.61812
"[('ntokozo kwena', 0.8281), ('ntokozo', 0.6672), ('kwena come', 0.6369), ('kwena', 0.5873), ('come', 0.2347)]",0.61811376
"[('thank helping', 0.4762), ('sense ive', 0.4392), ('going', 0.303), ('omg', 0.2321), ('make', 0.1126)]",0.6181084
"[('learn video', 0.5968), ('replace bad', 0.474), ('thought watching', 0.3982), ('remind wrong', 0.3459), ('help', 0.2949)]",0.6180974
"[('month dont', 0.5417), ('start living', 0.4993), ('tiktok feel', 0.4707), ('look net', 0.2266), ('hi', 0.2096)]",0.61809176
"[('increase serotonin', 0.8999), ('serotonin', 0.7844), ('know increase', 0.5135), ('increase', 0.3794), ('know', 0.1471)]",0.6180774
"[('parent feeling', 0.5715), ('depressed wanted', 0.4971), ('doctor laugh', 0.3961), ('day told', 0.3157), ('remember', 0.2451)]",0.6180421
"[('say church', 0.8217), ('church lol', 0.6528), ('church', 0.5823), ('say', 0.3761), ('lol', 0.2042)]",0.6180362
"[('gut punch', 0.7884), ('gut', 0.6271), ('punch damn', 0.6247), ('punch', 0.5761), ('damn', 0.2679)]",0.6180202
"[('resistance allergic', 0.732), ('medicine', 0.3491), ('reaction', 0.3071), ('beast', 0.2563), ('hopeless', 0.0813)]",0.61802006
"[('supposed motivate', 0.7785), ('motivate', 0.7782), ('bro youre', 0.5447), ('youre supposed', 0.4008), ('supposed', 0.2675)]",0.61800855
"[('brain fog', 0.6987), ('decide treatment', 0.461), ('plan', 0.2588), ('need', 0.1396), ('exactly mean', 0.1301)]",0.61799264
"[('mac cheese', 0.6545), ('feel heart', 0.6365), ('eating mac', 0.6164), ('eating', 0.3664), ('im', 0.258)]",0.6179906
"[('choice carry', 0.6986), ('kid job', 0.5569), ('carry ive', 0.5235), ('job home', 0.4613), ('ive kid', 0.3106)]",0.61798495
"[('stay hour', 0.7077), ('hour wont', 0.5382), ('stay', 0.4574), ('away', 0.2394), ('wont', 0.2069)]",0.6179779
"[('breathe min', 0.7643), ('time daygot', 0.6169), ('breathe', 0.6112), ('min time', 0.5171), ('time', 0.3205)]",0.6179763
"[('started panic', 0.5943), ('lot praying', 0.4698), ('attack', 0.2085), ('quite year', 0.1922), ('working way', 0.0948)]",0.6179759
"[('battle demon', 0.7837), ('understandable battle', 0.6928), ('demon everyday', 0.541), ('understandable', 0.3677), ('everyday', 0.1443)]",0.6179747
"[('bueno convenció', 0.7793), ('iré dormir', 0.7077), ('convenció iré', 0.7074), ('dormir', 0.4954), ('iré', 0.3774)]",0.6179614
"[('trial yoga', 0.6949), ('instructor psychologist', 0.4147), ('cbt arm', 0.3971), ('week significantly', 0.1992), ('aswell id', 0.0346)]",0.6179581
"[('earliest sign', 0.5727), ('laughing', 0.4502), ('young lose', 0.3187), ('sense', 0.1731), ('hard time', 0.1466)]",0.6179456
"[('true anxious', 0.7482), ('anxious brain', 0.53), ('true', 0.2902), ('thats', 0.1583), ('brain', 0.119)]",0.61793387
"[('childhood trauma', 0.5208), ('pleasure stand', 0.4124), ('event hindered', 0.3314), ('stop people', 0.3049), ('adult', 0.2553)]",0.61792904
"[('mask dream', 0.6457), ('micheal scott', 0.6348), ('point mask', 0.6302), ('dream micheal', 0.5795), ('thats point', 0.2464)]",0.6179178
"[('feeling powerful', 0.6698), ('talking smth', 0.3599), ('totally unrelated', 0.3175), ('youre', 0.2003), ('yes', 0.193)]",0.6179114
"[('tik tok', 0.7059), ('tok day', 0.6177), ('tik', 0.5665), ('day love', 0.5541), ('love', 0.4244)]",0.6179052
"[('common symptom', 0.7925), ('really reason', 0.3309), ('common', 0.225), ('certain', 0.1914), ('really', 0.1452)]",0.61789924
"[('fight anxiety', 0.8156), ('fight', 0.4638), ('im trying', 0.3364), ('im', 0.2481), ('best', 0.2211)]",0.61788857
"[('coloring shuts', 0.7261), ('shuts anxiety', 0.6423), ('coloring', 0.6055), ('anxiety', 0.5269), ('shuts', 0.2517)]",0.6178857
"[('pain flight', 0.5991), ('bad chest', 0.575), ('agree im', 0.3905), ('im bad', 0.283), ('im', 0.1815)]",0.6178752
"[('google psychiatrist', 0.6682), ('trust google', 0.5303), ('certain medication', 0.4711), ('trust', 0.3321), ('certain', 0.1458)]",0.6178736
"[('candy distracts', 0.6838), ('sour candy', 0.6013), ('mind anxiety', 0.5583), ('carry sour', 0.3759), ('taste', 0.2823)]",0.6178722
"[('everyday brain', 0.7418), ('everyday', 0.5193), ('brain let', 0.5189), ('let day', 0.4314), ('sake', 0.2994)]",0.6178688
"[('lost son', 0.6419), ('happening lost', 0.596), ('happening', 0.4268), ('son', 0.379), ('lost', 0.358)]",0.6178646
"[('anxiety twitch', 0.5847), ('pain vertigo', 0.5404), ('choice drs', 0.4922), ('bp literally', 0.3282), ('pg list', 0.2241)]",0.6178615
"[('supplement prescription', 0.9193), ('supplement', 0.7344), ('prescription medication', 0.6162), ('prescription', 0.5795), ('medication', 0.4417)]",0.6178551
"[('video positively', 0.6471), ('fact video', 0.6282), ('judging fact', 0.5426), ('positively', 0.4499), ('im', 0.2171)]",0.61785376
"[('stage rn', 0.8036), ('think stage', 0.7475), ('yea think', 0.4252), ('rn', 0.3683), ('yea', 0.3401)]",0.617841
"[('olazanpin risperidone', 0.6812), ('magnesium whilst', 0.5881), ('psychotic', 0.4141), ('drug', 0.3268), ('whilst', 0.0891)]",0.6178374
"[('laptop repair', 0.6268), ('wasnt dad', 0.3269), ('shop frustrating', 0.3192), ('idea place', 0.2824), ('going bc', 0.0701)]",0.61783504
"[('year notice', 0.7885), ('notice', 0.4468), ('year', 0.3569), ('ive noticed', 0.3504), ('turned', 0.2292)]",0.61783105
"[('struggling smiling', 0.7458), ('youre burden', 0.3985), ('make ppl', 0.2414), ('wanting', 0.2255), ('basically truly', 0.1487)]",0.61782825
"[('ollie stress', 0.7137), ('gummies daniel', 0.6128), ('stress gummies', 0.5931), ('amen md', 0.3795), ('opinion', 0.2182)]",0.61782503
"[('loose weight', 0.5502), ('sign currently', 0.3668), ('weight really', 0.3082), ('use', 0.177), ('really way', 0.1348)]",0.61780703
"[('oop defo', 0.7361), ('know sm', 0.5812), ('defo didnt', 0.4409), ('didnt', 0.2694), ('didnt know', 0.2508)]",0.61778307
"[('sand clock', 0.707), ('looking sand', 0.5654), ('clock video', 0.3857), ('stop looking', 0.3855), ('video', 0.0912)]",0.6177633
"[('life brain', 0.7592), ('need life', 0.7004), ('brain', 0.5616), ('life', 0.4828), ('need', 0.358)]",0.6177501
"[('popular saying', 0.7176), ('saying dont', 0.505), ('popular', 0.4239), ('think', 0.3598), ('dont agree', 0.3444)]",0.6177418
"[('score test', 0.6047), ('highest', 0.487), ('damn', 0.2986), ('got', 0.2137), ('thats time', 0.2064)]",0.61774033
"[('applause explanation', 0.8654), ('explanation ppl', 0.4048), ('hand', 0.3506), ('understand', 0.2702), ('ppl dont', 0.1848)]",0.61772716
"[('reassurance heart', 0.6719), ('need love', 0.4174), ('impossible happen', 0.3978), ('shortcut', 0.3757), ('say', 0.1851)]",0.6177241
"[('sit wheelchair', 0.6601), ('break spell', 0.4526), ('sleep longer', 0.378), ('fwd failed', 0.3255), ('motionless', 0.3164)]",0.6177241
"[('woke heart', 0.6914), ('snapped', 0.5131), ('heart beating', 0.4235), ('beating hard', 0.3084), ('hard', 0.2811)]",0.6177235
"[('thinking isnt', 0.5774), ('virtue youre', 0.5457), ('speaking', 0.4203), ('checked', 0.2478), ('need', 0.0683)]",0.6177166
"[('prescribe antidepresants', 0.6728), ('effect cognitive', 0.5095), ('md effect', 0.4485), ('md', 0.2599), ('functionswouldnt', 0.1919)]",0.617705
"[('worry loop', 0.7014), ('loop anxiety', 0.6781), ('anxiety', 0.5622), ('worry', 0.4435), ('heart make', 0.4036)]",0.6177004
"[('man exposed', 0.7473), ('exposed', 0.6395), ('lmao man', 0.6028), ('lmao', 0.505), ('man', 0.4081)]",0.61769736
"[('music loop', 0.7835), ('used music', 0.4933), ('omg video', 0.4779), ('video used', 0.433), ('omg', 0.2866)]",0.6176901
"[('surviving logistics', 0.7018), ('barely surviving', 0.5375), ('thing day', 0.3666), ('yep barely', 0.2915), ('fuck', 0.2057)]",0.61768234
"[('aware delusion', 0.6122), ('acknowledge experience', 0.5211), ('watching helped', 0.3902), ('happening like', 0.3069), ('right theyre', 0.2111)]",0.617674
"[('video helpful', 0.5994), ('thank video', 0.5895), ('helpful appreciate', 0.5108), ('appreciate', 0.3997), ('thank', 0.3393)]",0.6176722
"[('discrete delivery', 0.5984), ('thanks willymushstorez', 0.405), ('giving', 0.3609), ('recommendation', 0.3215), ('ig', 0.2246)]",0.6176593
"[('insurance stuck', 0.7524), ('dont insurance', 0.6424), ('suck', 0.2816), ('stuck', 0.2796), ('forever', 0.2435)]",0.6176578
"[('lost weight', 0.8246), ('relate lost', 0.5851), ('weight', 0.4918), ('relate', 0.4321), ('lost', 0.4029)]",0.617645
"[('make anxiety', 0.7178), ('time think', 0.5204), ('start', 0.2215), ('thing', 0.1684), ('bad', 0.0794)]",0.6176392
"[('care', 0.652), ('people dont', 0.6075), ('dont care', 0.6034), ('people', 0.4358), ('dont', 0.3367)]",0.6176358
"[('ask reassurance', 0.5864), ('harder control', 0.5378), ('make reliant', 0.4175), ('basically dont', 0.3529), ('itll', 0.0557)]",0.6176292
"[('mistaken adhdadd', 0.804), ('adhdadd', 0.7372), ('mistaken', 0.3296)]",0.6176186
"[('food taste', 0.7819), ('taste good', 0.6305), ('food', 0.4772), ('anymore', 0.3141), ('good', 0.1704)]",0.6176175
"[('forgotten year', 0.6722), ('impact completly', 0.6441), ('year senseless', 0.6344), ('senseless', 0.2953), ('completly', 0.1878)]",0.6176082
"[('pray john', 0.8475), ('listens', 0.4107), ('yes god', 0.3245), ('help', 0.2432), ('oh', 0.1013)]",0.61760664
"[('dr mike', 0.9016), ('mike help', 0.7578), ('mike', 0.6815), ('dr', 0.6184), ('help', 0.2499)]",0.61760473
"[('talking memory', 0.7812), ('memory problem', 0.77), ('memory', 0.7037), ('mind', 0.4173), ('problem', 0.3833)]",0.6176017
"[('trauma anxiety', 0.7535), ('anxiety daughter', 0.6617), ('mother law', 0.3069), ('lot', 0.156), ('member', 0.079)]",0.6176005
"[('scared walking', 0.7277), ('walking house', 0.5832), ('scared', 0.5136), ('house people', 0.4161), ('know', 0.1678)]",0.6176
"[('normal happened', 0.8171), ('normal', 0.6526), ('happened day', 0.6356), ('day', 0.4382), ('happened', 0.4294)]",0.6175946
